,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2255,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,3050,1,30,0.99,3020,3085,3020,4155,12731700,31142833250,10210765,KSQ
2256,308170,KR7308170000,씨티알모빌리티,KOSPI,,3605,2,-255,-6.61,3895,3895,3600,12394,46177890,31039050000,8610000,STK
2257,103840,KR7103840005,우양,KOSDAQ,중견기업부,1895,1,85,4.7,1810,1990,1805,90027,169175731,31014381060,16366428,KSQ
2258,311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,2450,2,-5,-0.2,2430,2485,2385,29526,71452035,31001783050,12653789,KSQ
2259,023150,KR7023150006,MH에탄올,KOSPI,,4190,1,35,0.84,4155,4240,4135,1606,6682790,30916023940,7378526,STK
2260,014130,KR7014130009,한익스프레스,KOSPI,,2615,1,5,0.19,2600,2625,2540,19506,50373600,30903764045,11817883,STK
2261,288620,KR7288620008,에스프리즘,KOSDAQ,벤처기업부,4425,2,-150,-3.28,4570,4570,4325,64165,284168645,30883473300,6979316,KSQ
2262,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,3725,2,-45,-1.19,3770,3855,3710,15444,57674200,30874737000,8288520,KSQ
2263,039310,KR7039310008,세중,KOSDAQ,중견기업부,1703,2,-59,-3.35,1762,1795,1700,159683,278521320,30861198901,18121667,KSQ
2264,091970,KR7091970004,LSK아이로봇,KOSDAQ,중견기업부,4095,1,60,1.49,4035,4195,3860,47961,194042755,30854924100,7534780,KSQ
2265,025750,KR7025750001,한솔홈데코,KOSPI,,1913,1,15,0.79,1821,1940,1821,16816,31693140,30824224477,16113029,STK
2266,193250,KR7193250008,링크드,KOSDAQ,중견기업부,2305,1,15,0.66,2290,2305,2080,502100,1095921752,30815390565,13368933,KSQ
2267,262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,2910,2,-25,-0.85,2940,2940,2875,11062,32041990,30749830320,10566952,KSQ
2268,444530,KR7444530000,심플랫폼,KOSDAQ,기술성장기업부,4775,2,-15,-0.31,4790,4975,4720,16539,79925028,30711778150,6431786,KSQ
2269,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,1860,1,25,1.36,1836,1915,1830,19678,36778676,30697049400,16503790,KSQ
2270,001380,KR7001380005,SG글로벌,KOSPI,,1362,2,-8,-0.58,1370,1390,1341,23002,31148215,30620580702,22482071,STK
2271,232830,KR7232830000,아이티센피엔에스,KOSDAQ,벤처기업부,1851,2,-15,-0.8,1866,1887,1792,21379,39164549,30603926826,16533726,KSQ
2272,118000,KR7118000009,메타케어,KOSPI,,1387,2,-4,-0.29,1431,1431,1362,18049,24839589,30591373795,22055785,STK
2273,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,2580,1,5,0.19,2565,2600,2560,18790,48348750,30565858560,11847232,KSQ
2274,337840,KR7337840003,유엑스엔,KONEX,일반기업부,6140,2,-30,-0.49,6000,6140,6000,270,1634420,30561223720,4977398,KNX
2275,050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1045,2,-7,-0.67,1045,1055,1016,206376,213786806,30539940035,29224823,KSQ
2276,462310,KR7462310004,뉴키즈온,KOSDAQ,중견기업부,3865,2,-40,-1.02,4025,4025,3850,9113,35823040,30528108325,7898605,KSQ
2277,348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,3175,1,25,0.79,3175,3180,3095,63057,198690529,30492065000,9603800,KSQ
2278,090370,KR7090370008,메타랩스,KOSPI,,1116,1,26,2.39,1094,1116,1074,61005,66538937,30472032924,27304689,STK
2279,296640,KR7296640006,이노에이엑스,KOSDAQ,벤처기업부,5880,1,1090,22.76,4795,5970,4795,97064,530196560,30448121760,5178252,KSQ
2280,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,3970,2,-5,-0.13,3950,4000,3910,15183,60093410,30403137370,7658221,KSQ
2281,271830,KR7271830002,팸텍,KOSDAQ,벤처기업부,1028,1,15,1.48,1018,1077,1011,113242,115767624,30315927656,29490202,KSQ
2282,109820,KR7109820001,진매트릭스,KOSDAQ,기술성장기업부,1486,1,1,0.07,1470,1519,1470,13179,19541448,30304949040,20393640,KSQ
2283,031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,1017,2,-2,-0.2,1050,1058,1009,120091,122921560,30252344067,29746651,KSQ
2284,376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,1629,2,-31,-1.87,1700,1700,1543,86152,140449801,30235930902,18561038,KSQ
2285,246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
2286,227420,KR7227420007,도부,KONEX,일반기업부,793,1,101,14.6,793,793,793,1,793,30169296430,38044510,KNX
2287,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,2970,1,20,0.68,3030,3060,2940,6919,20509825,30127219650,10143845,KSQ
2288,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1370,1,23,1.71,1350,1370,1333,47860,64800174,30033964740,21922602,KSQ
2289,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,2050,2,-5,-0.24,2120,2120,1999,43765,88944160,30000794700,14634534,KSQ
2290,022220,KR7022220008,티케이지애강,KOSDAQ,관리종목(소속부없음),579,2,-81,-12.27,660,663,550,216771,129284801,29989061241,51794579,KSQ
2291,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,823,1,107,14.94,763,875,686,1183416,948853485,29941874917,36381379,KSQ
2292,065950,KR7065950008,웰크론,KOSDAQ,중견기업부,1058,1,44,4.34,1012,1070,1012,67726,70554744,29868717516,28231302,KSQ
2293,430690,KR7430690008,한싹,KOSDAQ,벤처기업부,2740,2,-20,-0.72,2765,2765,2640,146824,397530916,29853132960,10895304,KSQ
2294,450520,KR7450520002,인스웨이브,KOSDAQ,벤처기업부,2030,1,116,6.06,1914,2190,1888,81909,167828101,29850293340,14704578,KSQ
2295,075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,1622,1,2,0.12,1620,1632,1610,9804,15882933,29844800000,18400000,KSQ
2296,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,924,2,-9,-0.96,925,974,923,16818,15662861,29719322556,32163769,KSQ
2297,406820,KR7406820001,뷰티스킨,KOSDAQ,벤처기업부,2100,2,-70,-3.23,2195,2275,2060,468287,1004367362,29685929700,14136157,KSQ
2298,053290,KR7053290003,NE능률,KOSDAQ,중견기업부,1795,1,16,0.9,1880,1880,1750,20257,36006526,29664721065,16526307,KSQ
2299,239610,KR7239610009,에이치엘사이언스,KOSDAQ,벤처기업부,5500,2,-20,-0.36,5490,5510,5410,1974,10789730,29656632500,5392115,KSQ
2300,215790,KR7215790007,이노인스트루먼트,KOSDAQ,관리종목(소속부없음),736,1,5,0.68,752,759,703,2413531,1766120839,29648397664,40283149,KSQ
2301,079170,KR7079170007,한창산업,KOSDAQ,우량기업부,5690,1,10,0.18,5680,5740,5660,6157,35064575,29588000000,5200000,KSQ
2302,160550,KR7160550000,NEW,KOSDAQ,중견기업부,1058,2,-2,-0.19,1050,1079,1040,10750,11329088,29524660148,27906106,KSQ
2303,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,1832,1,30,1.66,1761,1990,1761,81843,151208601,29404570960,16050530,KSQ
2304,007720,KR7007720006,소노스퀘어,KOSDAQ,중견기업부,1457,2,-24,-1.62,1482,1487,1445,18861,27405355,29373251130,20160090,KSQ
2305,009810,KR7009810003,플레이그램,KOSPI,,1865,1,58,3.21,1807,1900,1807,7479,13866020,29373007730,15749602,STK
2306,318010,KR7318010006,팜스빌,KOSDAQ,벤처기업부,3690,3,0,0.0,3695,3705,3650,1699,6272655,29259257220,7929338,KSQ
2307,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,2445,2,-10,-0.41,2455,2505,2355,39863,96251427,29227102125,11953825,KSQ
2308,010640,KR7010640001,진양폴리,KOSPI,,1748,3,0,0.0,1746,1750,1713,15013,26017705,29191600000,16700000,STK
2309,033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,340,0,0,0.0,0,0,0,0,0,29147628460,85728319,KSQ
2310,024070,KR7024070005,WISCOM,KOSPI,,1899,1,36,1.93,1831,1917,1831,29079,54467264,29104905762,15326438,STK
2311,355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,1833,2,-12,-0.65,1876,1900,1797,179068,328266779,29097672552,15874344,KSQ
2312,080530,KR7080530009,코디,KOSDAQ,중견기업부,2610,2,-65,-2.43,2675,2820,2580,13301,34986015,28897095240,11071684,KSQ
2313,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,2065,3,0,0.0,2065,2105,2005,128758,265081180,28740192985,13917769,KSQ
2314,017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,2455,1,45,1.87,2410,2490,2360,82723,200638885,28645006285,11668027,KSQ
2315,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2200,1,60,2.8,2140,2200,2080,13280,28942145,28628938800,13013154,KSQ
2316,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,1241,2,-29,-2.28,1258,1265,1234,54495,67761640,28491303663,22958343,KSQ
2317,003535,KR7003531001,한화투자증권우,KOSPI,,5930,1,70,1.19,5910,5950,5780,12172,71244360,28464000000,4800000,STK
2318,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2135,1,5,0.23,2130,2175,2110,11604,24743200,28377237210,13291446,KSQ
2319,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,2940,1,75,2.62,2860,2995,2830,6460,18658981,28315257600,9631040,KSQ
2320,006570,KR7006570006,대림통상,KOSPI,,1859,1,49,2.71,1810,1880,1766,168705,312106160,28303275000,15225000,STK
2321,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,2150,1,60,2.87,2185,2185,1997,47491,96592339,28282630800,13154712,KSQ
2322,008250,KR7008250003,이건산업,KOSPI,,2580,3,0,0.0,2575,2660,2560,31152,81161680,28257798300,10952635,STK
2323,043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),1710,0,0,0.0,0,0,0,0,0,28191099330,16486023,KSQ
2324,069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1867,2,-15,-0.8,1860,1915,1804,20524,37949537,28183866068,15095804,KSQ
2325,198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,1415,2,-64,-4.33,1519,1519,1403,198079,285769855,28172310400,19909760,KSQ
2326,016920,KR7016920001,카스,KOSDAQ,중견기업부,1060,1,5,0.47,1055,1060,1040,202003,212161372,28083150280,26493538,KSQ
2327,013720,KR7013720008,청보,KOSDAQ,중견기업부,2305,1,55,2.44,2250,2340,2250,6943,15930800,28041772540,12165628,KSQ
2328,254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,911,1,1,0.11,909,933,887,104039,94605612,28017139970,30754270,KSQ
2329,030720,KR7030720007,동원수산,KOSPI,,6020,2,-80,-1.31,6100,6120,5950,28695,172776290,28015906100,4653805,STK
2330,038530,KR7038530002,케이바이오랩스,KOSDAQ,중견기업부,1082,2,-6,-0.55,1088,1112,1070,69750,75854028,28013112004,25890122,KSQ
2331,073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2455,1,145,6.28,2345,2540,2270,165532,393784910,27987000000,11400000,KSQ
2332,025890,KR7025890005,한국주강,KOSPI,,2510,2,-60,-2.33,2550,2595,2410,69121,172172635,27972986160,11144616,STK
2333,130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,1923,1,13,0.68,1910,1923,1890,9642,18343211,27970134996,14545052,KSQ
2334,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2650,1,65,2.51,2585,2705,2535,65857,173530957,27949581800,10547012,KSQ
2335,032860,KR7032860009,더라미,KOSDAQ,중견기업부,690,0,0,0.0,0,0,0,0,0,27873145470,40395863,KSQ
2336,123840,KR7123840001,뉴온,KOSDAQ,투자주의환기종목(소속부없음),1792,2,-9,-0.5,1790,1810,1770,2664,4797261,27871065600,15553050,KSQ
2337,068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,2335,1,85,3.78,2255,2345,2255,17501,40191700,27850796560,11927536,KSQ
2338,088790,KR7088790001,진도,KOSPI,,2235,2,-30,-1.32,2265,2325,2175,49984,111374489,27820707840,12447744,STK
2339,004870,KR7004870002,티웨이홀딩스,KOSPI,,1228,1,18,1.49,1210,1252,1198,96170,116991075,27792953144,22632698,STK
2340,021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,1309,1,24,1.87,1299,1340,1231,74555,96566984,27774937960,21218440,KSQ
2341,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,1736,2,-8,-0.46,1750,1750,1706,29145,50233462,27737808000,15978000,KSQ
2342,188260,KR7188260004,세니젠,KOSDAQ,투자주의환기종목(소속부없음),1994,1,13,0.66,2195,2195,1962,755,1506546,27719228092,13901318,KSQ
2343,014990,KR7014990006,인디에프,KOSPI,,1845,1,2,0.11,1886,1886,1806,10899,19942832,27716695155,15022599,STK
2344,464500,KR7464500008,아이언디바이스,KOSDAQ,기술성장기업부,1980,1,31,1.59,1949,1990,1890,36319,70764809,27706660740,13993263,KSQ
2345,475660,KR7475660007,에스켐,KOSDAQ,기술성장기업부,3475,2,-125,-3.47,3600,3600,3445,8095,28150315,27556176625,7929835,KSQ
2346,099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,3350,2,-50,-1.47,3505,3505,3165,25280,83896170,27497748050,8208283,KSQ
2347,311060,KR7311060008,엘에이티,KONEX,일반기업부,3475,2,-20,-0.57,3475,3475,3300,255,842375,27355665650,7872134,KNX
2348,096690,KR7096690003,에이루트,KOSDAQ,중견기업부,6790,2,-50,-0.73,6830,6900,6350,6040,40503840,27315097180,4022842,KSQ
2349,367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,3255,1,25,0.77,3340,3340,3165,1872,6019435,27303613785,8388207,KSQ
2350,093380,KR7093380004,풍강,KOSDAQ,중견기업부,2760,2,-145,-4.99,2905,2915,2720,37383,106048110,27266903880,9879313,KSQ
2351,044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,820,0,0,0.0,0,0,0,0,0,27265751120,33250916,KSQ
2352,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,1555,1,30,1.97,1525,1570,1524,23264,36064408,27217482220,17503204,KSQ
2353,276730,KR7276730009,한울앤제주,KOSDAQ,투자주의환기종목(소속부없음),11470,0,0,0.0,0,0,0,0,0,27204729520,2371816,KSQ
2354,114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,1575,2,-5,-0.32,1580,1626,1545,39561,61788382,27145515600,17235248,KSQ
2355,038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,1788,2,-12,-0.67,1800,1820,1757,9691,17256731,27080856684,15145893,KSQ
2356,289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,1213,2,-1,-0.08,1215,1239,1210,21316,26000731,27064724073,22312221,KSQ
2357,032750,KR7032750002,삼진,KOSDAQ,우량기업부,2995,1,5,0.17,3050,3050,2965,3584,10703750,27048210390,9031122,KSQ
2358,177830,KR7177830007,파버나인,KOSDAQ,벤처기업부,2380,3,0,0.0,2385,2405,2315,13626,32310625,26955863340,11325993,KSQ
2359,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),1003,2,-3,-0.3,1006,1019,973,86868,86100859,26952599952,26871984,KSQ
2360,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,3610,2,-20,-0.55,3615,3620,3570,1346,4823295,26910708900,7454490,KSQ
2361,462980,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,1475,1,12,0.82,1463,1500,1443,8761,12839261,26895794575,18234437,KSQ
2362,006345,KR7006341002,대원전선우,KOSPI,,10250,2,-80,-0.77,10410,10610,9970,80088,811879915,26867300000,2621200,STK
2363,095910,KR7095910006,에스에너지,KOSDAQ,관리종목(소속부없음),716,1,1,0.14,715,734,672,902641,640340344,26704586844,37296909,KSQ
2364,006490,KR7006490007,프리티,KOSPI,,898,0,0,0.0,0,0,0,0,0,26560346254,29577223,STK
2365,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,2755,2,-10,-0.36,2765,2770,2680,9712,26608930,26469136360,9607672,KSQ
2366,005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,26467434378,21106407,STK
2367,019175,KR7019171008,신풍제약우,KOSPI,,13290,1,180,1.37,13260,13720,13000,4904,65001910,26463446700,1991230,STK
2368,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),2065,1,85,4.29,2085,2150,1980,24284,49409297,26449211775,12808335,KSQ
2369,357430,KR7357430008,마스턴프리미어리츠,KOSPI,,866,2,-9,-1.03,875,880,851,35421,30536376,26417595862,30505307,STK
2370,048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,2735,1,25,0.92,2745,2785,2710,31393,86269125,26392750000,9650000,KSQ
2371,225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1375,2,-29,-2.07,1439,1439,1364,25379,35316152,26386278875,19190021,KSQ
2372,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,3755,2,-15,-0.4,3755,3755,3755,1,3755,26353517485,7018247,KNX
2373,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1857,1,17,0.92,1841,1870,1806,5241,9587560,26252321721,14136953,KSQ
2374,148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,4170,2,-210,-4.79,4460,4540,4045,603295,2553350471,26225734650,6289145,KSQ
2375,373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,1734,1,69,4.14,1709,1772,1678,15437,26488361,26207311860,15113790,KSQ
2376,054780,KR7054780002,키이스트,KOSDAQ,중견기업부,1331,2,-7,-0.52,1350,1350,1280,6206,8189026,26164522483,19657793,KSQ
2377,019570,KR7019570001,GMI벤처,KOSDAQ,중견기업부,2740,2,-25,-0.9,2740,2820,2560,30999,83695589,26153310960,9545004,KSQ
2378,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,2990,1,5,0.17,3030,3030,2960,6227,18529130,26133266770,8740223,KSQ
2379,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,2830,1,30,1.07,2795,2835,2755,38551,107616529,26092546230,9219981,KSQ
2380,033050,KR7033050006,제이엠아이,KOSDAQ,관리종목(소속부없음),819,2,-4,-0.49,839,863,798,231973,188955008,26076409632,31839328,KSQ
2381,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1542,2,-6,-0.39,1547,1558,1521,34305,53181142,26070738948,16907094,STK
2382,462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,2960,1,10,0.34,2950,3050,2920,14746,44105292,26056776400,8802965,KSQ
2383,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1177,2,-32,-2.65,1210,1214,1176,16877,20189960,26055837500,22137500,KSQ
2384,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,2655,1,5,0.19,2650,2750,2620,50445,135314305,26022148830,9801186,KSQ
2385,0010F0,KR70010F0005,보원케미칼,KOSDAQ,벤처기업부,2335,2,-50,-2.1,2385,2435,2300,47652,112467018,26020308335,11143601,KSQ
2386,376930,KR7376930004,노을,KOSDAQ,관리종목(소속부없음),507,1,38,8.1,475,550,470,1986315,1022112070,26004700761,51291323,KSQ
2387,290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,1646,2,-87,-5.02,1790,1790,1631,25761,42830914,25901725944,15736164,KSQ
2388,065150,KR7065150005,대산F&B,KOSDAQ,중견기업부,1620,2,-21,-1.28,1641,1653,1605,10790,17552581,25819948800,15938240,KSQ
2389,146060,KR7146060009,율촌,KOSDAQ,중견기업부,1075,2,-16,-1.47,1122,1122,1054,57622,61493567,25816764625,24015595,KSQ
2390,038870,KR7038870002,에코심플렉스,KOSDAQ,중견기업부,1842,2,-26,-1.39,1861,1908,1812,8658,15981746,25815536058,14014949,KSQ
2391,109960,KR7109960005,앱토크롬,KOSDAQ,투자주의환기종목(소속부없음),1705,1,13,0.77,1725,1725,1692,14548,25019714,25800457265,15132233,KSQ
2392,053060,KR7053060000,세동,KOSDAQ,중견기업부,1458,1,15,1.04,1444,1464,1438,57098,82927198,25744516902,17657419,KSQ
2393,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,1013,2,-72,-6.64,1036,1410,971,2395248,2881210306,25742088568,25411736,KSQ
2394,051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,1675,1,3,0.18,1749,1788,1650,138930,237147359,25694620600,15340072,KSQ
2395,016670,KR7016670002,디모아,KOSDAQ,중견기업부,2510,2,-90,-3.46,2600,2605,2420,17198,43137835,25587527340,10194234,KSQ
2396,070590,KR7070590005,인티큐브,KOSDAQ,중견기업부,1835,1,37,2.06,1800,1851,1789,16824,30381418,25468921035,13879521,KSQ
2397,039740,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,3170,2,-65,-2.01,3235,3305,3155,34348,110708425,25418318490,8018397,KSQ
2398,237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,3910,2,-110,-2.74,4020,4025,3850,10877,42514050,25401706000,6496600,KSQ
2399,333050,KR7333050003,이노테나,KOSDAQ,벤처기업부,5150,2,-20,-0.39,5240,5240,5100,3945,20346030,25360763000,4924420,KSQ
2400,002355,KR7002351005,넥센타이어1우B,KOSPI,,3900,1,35,0.91,3900,3915,3850,161013,627931510,25350000000,6500000,STK
2401,238490,KR7238490007,힘스,KOSDAQ,벤처기업부,2240,2,-150,-6.28,2305,2355,2220,76326,173641793,25339408640,11312236,KSQ
2402,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,2535,2,-45,-1.74,2560,2570,2475,22259,56117335,25299300000,9980000,KSQ
2403,227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,벤처기업부,1305,1,88,7.23,1217,1305,1204,66636,82385160,25283815155,19374571,KSQ
2404,398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,2135,2,-45,-2.06,2175,2180,2050,28742,60751815,25281625985,11841511,KSQ
2405,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2160,2,-5,-0.23,2190,2190,2140,15311,32966799,25280037360,11703721,KSQ
2406,257370,KR7257370007,피엔티엠에스,KOSDAQ,벤처기업부,2015,2,-15,-0.74,2095,2095,1970,5657,11239833,25197294915,12504861,KSQ
2407,298060,KR7298060005,풍전약품,KOSDAQ,관리종목(소속부없음),2605,2,-15,-0.57,2620,2685,2605,4196,10983545,25105549435,9637447,KSQ
2408,033250,KR7033250002,체시스,KOSPI,,3915,2,-160,-3.93,4075,4120,3865,33951,133682500,25056000000,6400000,STK
2409,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,1366,1,106,8.41,1260,1375,1260,36207,47511213,25020909988,18316918,KSQ
2410,006740,KR7006740005,블루산업개발,KOSPI,,1052,0,0,0.0,0,0,0,0,0,24974295900,23739825,STK
2411,071950,KR7071950000,코아스,KOSPI,,1727,2,-3,-0.17,1795,1795,1700,40190,68832746,24971029765,14459195,STK
2412,187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2165,2,-105,-4.63,2270,2370,2165,30953,68683435,24951479945,11524933,KSQ
2413,139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,1766,1,4,0.23,1753,1907,1711,47060,85386809,24933818460,14118810,KSQ
2414,377030,KR7377030002,비트맥스,KOSDAQ,관리종목(소속부없음),1739,2,-2,-0.11,1741,1741,1610,26325,44203333,24853269778,14291702,KSQ
2415,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,1224,2,-6,-0.49,1259,1259,1210,10244,12558983,24838740936,20293089,KSQ
2416,267790,KR7267790004,배럴,KOSDAQ,중견기업부,3230,2,-115,-3.44,3340,3340,3195,3306,10624365,24836468070,7689309,KSQ
2417,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1000,2,-55,-5.21,1055,1080,1000,66080,67485098,24822362000,24822362,KSQ
2418,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,1462,1,62,4.43,1400,1465,1376,52570,75654874,24818072812,16975426,KSQ
2419,200350,KR7200350007,아티스트스튜디오,KOSDAQ,기술성장기업부,2460,1,15,0.61,2440,2505,2415,3732,9134425,24590221500,9996025,KSQ
2420,243870,KR7243870003,아이티센코어,KONEX,일반기업부,8490,3,0,0.0,8400,8490,8400,17,142890,24558437190,2892631,KNX
2421,005320,KR7005320007,온타이드,KOSPI,,716,2,-16,-2.19,660,716,600,722013,475497632,24478497020,34187845,STK
2422,060380,KR7060380003,동양에스텍,KOSDAQ,중견기업부,1241,1,40,3.33,1215,1241,1180,41465,50361731,24447700000,19700000,KSQ
2423,300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,491,0,0,0.0,0,0,0,0,0,24306471856,49504016,KSQ
2424,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1313,1,15,1.16,1299,1350,1291,87531,113732990,24298098331,18505787,KSQ
2425,405000,KR7405000001,플라즈맵,KOSDAQ,벤처기업부,4520,2,-640,-12.4,5130,6030,4520,162580,853867105,24288364640,5373532,KSQ
2426,049120,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,2290,1,115,5.29,2175,2290,2150,5754,12749160,24277808270,10601663,KSQ
2427,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,3530,1,210,6.33,3300,3570,3300,22619,77656390,24189519150,6852555,KSQ
2428,057680,KR7057680001,티사이언티픽,KOSDAQ,벤처기업부,1530,2,-17,-1.1,1547,1570,1500,14085,21582880,24163150770,15792909,KSQ
2429,032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,940,2,-35,-3.59,982,998,925,97107,91606553,24139299640,25680106,KSQ
2430,003495,KR7003491008,대한항공우,KOSPI,,21700,1,200,0.93,21500,22100,21200,1743,37695050,24104229800,1110794,STK
2431,123750,KR7123750002,알톤,KOSDAQ,중견기업부,1741,1,17,0.99,1724,1797,1718,17023,29719572,24059329919,13819259,KSQ
2432,222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,2175,1,10,0.46,2220,2220,2130,16704,36126905,23993475525,11031483,KSQ
2433,188040,KR7188040000,바이오포트,KOSDAQ,벤처기업부,5110,3,0,0.0,5120,5220,4995,6744,34300255,23911263880,4679308,KSQ
2434,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,3600,1,55,1.55,3545,3895,3380,357188,1302517012,23884952400,6634709,KSQ
2435,007770,KR7007770001,한일화학,KOSDAQ,중견기업부,6800,1,70,1.04,6790,6840,6470,785,5234010,23868000000,3510000,KSQ
2436,233990,KR7233990001,질경이,KONEX,일반기업부,1479,2,-21,-1.4,1710,1710,1450,24,37807,23854101786,16128534,KNX
2437,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,5530,2,-100,-1.78,5800,5800,5530,5764,32342610,23820657490,4307533,KSQ
2438,093240,KR7093240000,형지엘리트,KOSPI,,388,2,-15,-3.72,383,397,365,1895249,724141092,23819420492,61390259,STK
2439,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,1849,1,44,2.44,1805,1928,1805,2249,4114152,23811562524,12878076,KSQ
2440,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,3690,2,-150,-3.91,3840,3970,3670,62595,235593111,23797662390,6449231,KSQ
2441,054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,953,2,-64,-6.29,999,1003,949,235062,227819149,23786148096,24959232,KSQ
